"pID","Well","Name","Plate 1",,"treat"
11,"E10","hsa-miR-632",1.205498108,"v5","v"
11,"F10","hsa-miR-633",0.903306992,"v5","v"
11,"G10","hsa-miR-634",1.076279284,"v5","v"
11,"H10","hsa-miR-635",1.351388132,"v5","v"
11,"A11","hsa-miR-636",1.584921037,"v5","v"
11,"B11","hsa-miR-637",1.413649949,"v5","v"
11,"C11","hsa-miR-638",1.177667385,"v5","v"
11,"D11","hsa-miR-639",1.111867119,"v5","v"
11,"E11","hsa-miR-640",1.304300496,"v5","v"
11,"F11","hsa-miR-641",1.46754217,"v5","v"
11,"G11","hsa-miR-642a",1.48577848,"v5","v"
11,"H11","hsa-miR-643",1.207607488,"v5","v"
12,"A2","ath-miR416",0.652153032,"v5","v"
12,"B2","cel-miR-243",1.347846968,"v5","v"
12,"C2","hsa-miR-644",0.905084598,"v5","v"
12,"D2","hsa-miR-645",0.734092636,"v5","v"
12,"E2","hsa-miR-646",0.940936152,"v5","v"
12,"F2","hsa-miR-647",0.671088045,"v5","v"
12,"G2","hsa-miR-648",0.653258371,"v5","v"
12,"H2","hsa-miR-649",0.743704366,"v5","v"
12,"A3","hsa-miR-650",0.654459802,"v5","v"
12,"B3","hsa-miR-651",0.771818548,"v5","v"
12,"C3","hsa-miR-652",0.908304512,"v5","v"
12,"D3","hsa-miR-653",0.701653191,"v5","v"
12,"F3","hsa-miR-654-3p",0.685890001,"v5","v"
12,"E3","hsa-miR-654-5p",0.716311043,"v5","v"
12,"G3","hsa-miR-655",0.693867738,"v5","v"
12,"H3","hsa-miR-656",0.715686276,"v5","v"
12,"A4","hsa-miR-657",0.642204903,"v5","v"
12,"B4","hsa-miR-658",0.701941569,"v5","v"
12,"C4","hsa-miR-659",0.799355985,"v5","v"
12,"D4","hsa-miR-660",0.718425618,"v5","v"
12,"E4","hsa-miR-661",0.635044217,"v5","v"
12,"F4","hsa-miR-662",0.683487128,"v5","v"
12,"G4","hsa-miR-663",0.650230692,"v5","v"
12,"H4","hsa-miR-663b",0.834967323,"v5","v"
12,"B5","hsa-miR-664",0.776720476,"v5","v"
12,"A5","hsa-miR-664*",0.710255685,"v5","v"
12,"C5","hsa-miR-665",0.718665904,"v5","v"
12,"D5","hsa-miR-668",0.743175702,"v5","v"
12,"F5","hsa-miR-671-3p",0.717896954,"v5","v"
12,"E5","hsa-miR-671-5p",0.68089198,"v5","v"
12,"G5","hsa-miR-675",0.762495195,"v5","v"
12,"H5","hsa-miR-675*",0.75653594,"v5","v"
12,"H6","hsa-miR-7",0.896337911,"v5","v"
12,"E6","hsa-miR-7",0.738417889,"v5","v"
12,"C6","hsa-miR-7",0.80147056,"v5","v"
12,"D6","hsa-miR-7-1*",0.771530171,"v5","v"
12,"F6","hsa-miR-7-2*",0.788590905,"v5","v"
12,"A6","hsa-miR-708",0.766964632,"v5","v"
12,"B6","hsa-miR-708*",0.857218352,"v5","v"
12,"G6","hsa-miR-720",0.725346028,"v5","v"
12,"A7","hsa-miR-744",0.805171047,"v5","v"
12,"B7","hsa-miR-744*",0.770520935,"v5","v"
12,"C7","hsa-miR-758",0.883217969,"v5","v"
12,"D7","hsa-miR-760",0.817714323,"v5","v"
12,"E7","hsa-miR-765",0.807718193,"v5","v"
12,"F7","hsa-miR-766",0.754517458,"v5","v"
12,"H7","hsa-miR-767-3p",0.850057666,"v5","v"
12,"G7","hsa-miR-767-5p",0.73423682,"v5","v"
12,"B8","hsa-miR-769-3p",0.838956196,"v5","v"
12,"A8","hsa-miR-769-5p",1.008794649,"v5","v"
12,"C8","hsa-miR-770-5p",0.796424449,"v5","v"
12,"D8","hsa-miR-802",0.876489834,"v5","v"
12,"E8","hsa-miR-873",0.761197582,"v5","v"
12,"F8","hsa-miR-874",0.708958071,"v5","v"
12,"H8","hsa-miR-875-3p",0.81718566,"v5","v"
12,"G8","hsa-miR-875-5p",0.761485959,"v5","v"
12,"B9","hsa-miR-876-3p",0.806901152,"v5","v"
12,"A9","hsa-miR-876-5p",0.982987317,"v5","v"
12,"C9","hsa-miR-877",0.697231836,"v5","v"
12,"D9","hsa-miR-877*",0.658544769,"v5","v"
12,"F9","hsa-miR-885-3p",0.760909284,"v5","v"
12,"E9","hsa-miR-885-5p",0.711264931,"v5","v"
12,"G9","hsa-miR-887",0.732554806,"v5","v"
12,"H9","hsa-miR-888",0.822087667,"v5","v"
12,"A10","hsa-miR-888*",0.86019798,"v5","v"
12,"B10","hsa-miR-889",0.857939221,"v5","v"
12,"C10","hsa-miR-890",0.692474022,"v5","v"
12,"D10","hsa-miR-891a",0.66551326,"v5","v"
12,"E10","hsa-miR-891b",0.79455016,"v5","v"
12,"F10","hsa-miR-892a",0.709775112,"v5","v"
12,"G10","hsa-miR-892b",0.812908498,"v5","v"
12,"B11","hsa-miR-9",0.880911189,"v5","v"
12,"H10","hsa-miR-9",0.752210688,"v5","v"
12,"A11","hsa-miR-9*",0.984332952,"v5","v"
12,"C11","hsa-miR-9*",0.667675926,"v5","v"
12,"D11","hsa-miR-920",0.694300299,"v5","v"
12,"E11","hsa-miR-921",1.032823875,"v5","v"
12,"F11","hsa-miR-922",0.694396402,"v5","v"
12,"G11","hsa-miR-924",0.761437948,"v5","v"
12,"H11","hsa-miR-92a-1*",1.113754312,"v5","v"
13,"E9","hsa-miR-1244",0.954777817,"v5","v"
13,"E11","hsa-miR-2909",0.982131964,"v5","v"
1,"A2","ath-miR416",1.007042988,"v6","v"
1,"B2","cel-miR-243",0.992957012,"v6","v"
1,"G2","hsa-let-7a",0.928068343,"v6","v"
1,"E2","hsa-let-7a",0.995390985,"v6","v"
1,"C2","hsa-let-7a",1.018487864,"v6","v"
1,"F2","hsa-let-7a-2*",0.951424142,"v6","v"
1,"H2","hsa-let-7a*",0.963179709,"v6","v"
1,"D2","hsa-let-7a*",0.963231491,"v6","v"
1,"A3","hsa-let-7b",1.062351143,"v6","v"
1,"B3","hsa-let-7b*",0.977006766,"v6","v"
1,"C3","hsa-let-7c",1.035007803,"v6","v"
1,"D3","hsa-let-7d",0.956447423,"v6","v"
1,"E3","hsa-let-7d*",0.985240849,"v6","v"
1,"F3","hsa-let-7e",0.951268786,"v6","v"
1,"G3","hsa-let-7e*",0.955359901,"v6","v"
1,"H3","hsa-let-7f",1.024754022,"v6","v"
1,"B4","hsa-let-7f",0.866338684,"v6","v"
1,"A4","hsa-let-7f-1*",0.919782477,"v6","v"
1,"C4","hsa-let-7f-2*",0.816468157,"v6","v"
1,"D4","hsa-let-7g",0.984464019,"v6","v"
1,"E4","hsa-let-7g*",0.881822883,"v6","v"
1,"F4","hsa-let-7i",0.915225244,"v6","v"
1,"G4","hsa-let-7i*",0.967892299,"v6","v"
1,"G7","hsa-miR-1",1.037545339,"v6","v"
1,"B9","hsa-miR-1",1.136354208,"v6","v"
1,"H4","hsa-miR-100",0.89487311,"v6","v"
1,"A5","hsa-miR-100*",1.012946663,"v6","v"
1,"C5","hsa-miR-101",1.03179701,"v6","v"
1,"D5","hsa-miR-101",0.921543265,"v6","v"
1,"B5","hsa-miR-101*",1.009321605,"v6","v"
1,"H5","hsa-miR-103a",1.009114477,"v6","v"
1,"E5","hsa-miR-103a",0.880476442,"v6","v"
1,"G5","hsa-miR-103a-2*",0.94795443,"v6","v"
1,"A6","hsa-miR-103b",0.983324716,"v6","v"
1,"F5","hsa-miR-103b",0.986172943,"v6","v"
1,"D6","hsa-miR-105",1.040911477,"v6","v"
1,"B6","hsa-miR-105",0.922734361,"v6","v"
1,"E6","hsa-miR-105*",1.075349588,"v6","v"
1,"C6","hsa-miR-105*",1.024287975,"v6","v"
1,"F6","hsa-miR-106a",1.047384773,"v6","v"
1,"G6","hsa-miR-106a*",0.906007284,"v6","v"
1,"H6","hsa-miR-106b",1.068565519,"v6","v"
1,"A7","hsa-miR-106b*",1.11879852,"v6","v"
1,"B7","hsa-miR-107",0.994562373,"v6","v"
1,"C7","hsa-miR-10a",1.106835815,"v6","v"
1,"D7","hsa-miR-10a*",0.977317467,"v6","v"
1,"E7","hsa-miR-10b",1.148420477,"v6","v"
1,"F7","hsa-miR-10b*",1.048834778,"v6","v"
1,"H7","hsa-miR-1178",1.069653041,"v6","v"
1,"A8","hsa-miR-1179",1.168720911,"v6","v"
1,"B8","hsa-miR-1180",1.002848238,"v6","v"
1,"C8","hsa-miR-1181",1.101035704,"v6","v"
1,"D8","hsa-miR-1182",1.094769546,"v6","v"
1,"E8","hsa-miR-1183",1.183531843,"v6","v"
1,"F8","hsa-miR-1184",1.096219551,"v6","v"
1,"G8","hsa-miR-1185",1.05753499,"v6","v"
1,"H8","hsa-miR-1185",1.070326225,"v6","v"
1,"A9","hsa-miR-1197",1.23205593,"v6","v"
1,"C9","hsa-miR-1200",1.117762862,"v6","v"
1,"D9","hsa-miR-1202",1.116209201,"v6","v"
1,"E9","hsa-miR-1203",1.117296733,"v6","v"
1,"F9","hsa-miR-1204",1.058467084,"v6","v"
1,"G9","hsa-miR-1205",1.086690818,"v6","v"
1,"H9","hsa-miR-1206",1.106369768,"v6","v"
1,"B10","hsa-miR-1207-3p",1.084205064,"v6","v"
1,"A10","hsa-miR-1207-5p",1.173951329,"v6","v"
1,"C10","hsa-miR-1208",1.194303463,"v6","v"
1,"D10","hsa-miR-122*",1.145934722,"v6","v"
1,"F10","hsa-miR-1224-3p",1.141066787,"v6","v"
1,"E10","hsa-miR-1224-5p",1.045157938,"v6","v"
1,"H10","hsa-miR-1225-3p",1.195390985,"v6","v"
1,"G10","hsa-miR-1225-5p",1.114500277,"v6","v"
1,"B11","hsa-miR-1226",1.087312293,"v6","v"
1,"A11","hsa-miR-1226*",1.176437073,"v6","v"
1,"C11","hsa-miR-1227",1.089694483,"v6","v"
1,"E11","hsa-miR-1228",1.047540129,"v6","v"
1,"D11","hsa-miR-1228*",1.049766964,"v6","v"
1,"F11","hsa-miR-1229",1.042413274,"v6","v"
1,"G11","hsa-miR-1231",1.094717764,"v6","v"
1,"H11","hsa-miR-1233",1.156084939,"v6","v"
2,"A2","ath-miR416",1.026099416,"v6","v"
2,"B2","cel-miR-243",1.226647404,"v6","v"
2,"C2","hsa-miR-1234",1.216955479,"v6","v"
2,"D2","hsa-miR-1236",1.12537933,"v6","v"
2,"E2","hsa-miR-1237",1.233419273,"v6","v"
2,"F2","hsa-miR-1238",1.221428665,"v6","v"
2,"B3","hsa-miR-124",1.215774982,"v6","v"
2,"H2","hsa-miR-124",1.149174242,"v6","v"
2,"E3","hsa-miR-124",1.271627721,"v6","v"
2,"D3","hsa-miR-124*",1.21167463,"v6","v"
2,"A3","hsa-miR-124*",1.332823392,"v6","v"
2,"G2","hsa-miR-124*",1.127118977,"v6","v"
2,"C3","hsa-miR-1243",1.136189541,"v6","v"
2,"F3","hsa-miR-1244",1.155635487,"v6","v"
2,"G3","hsa-miR-1245",1.164830372,"v6","v"
2,"H3","hsa-miR-1246",0.995594833,"v6","v"
2,"A4","hsa-miR-1247",1.345248944,"v6","v"
2,"B4","hsa-miR-1248",1.092141107,"v6","v"
2,"C4","hsa-miR-1249",1.311575803,"v6","v"
2,"D4","hsa-miR-1250",0.965711395,"v6","v"
2,"E4","hsa-miR-1251",1.385010622,"v6","v"
2,"F4","hsa-miR-1252",1.254418361,"v6","v"
2,"G4","hsa-miR-1253",1.273243048,"v6","v"
2,"H4","hsa-miR-1254",1.099037296,"v6","v"
2,"A5","hsa-miR-1255a",1.294242224,"v6","v"
2,"B5","hsa-miR-1255b",1.34189407,"v6","v"
2,"C5","hsa-miR-1255b",1.424958704,"v6","v"
2,"D5","hsa-miR-1256",1.348541733,"v6","v"
2,"E5","hsa-miR-1257",1.334065999,"v6","v"
2,"F5","hsa-miR-1258",1.241433761,"v6","v"
2,"H5","hsa-miR-125a-3p",1.192849943,"v6","v"
2,"G5","hsa-miR-125a-5p",1.307289035,"v6","v"
2,"A6","hsa-miR-125b",1.427505914,"v6","v"
2,"C6","hsa-miR-125b",1.321764755,"v6","v"
2,"B6","hsa-miR-125b-1*",1.239818421,"v6","v"
2,"D6","hsa-miR-125b-2*",1.346864283,"v6","v"
2,"F6","hsa-miR-126",1.287843088,"v6","v"
2,"E6","hsa-miR-126*",1.369292282,"v6","v"
2,"G6","hsa-miR-1260",1.430488067,"v6","v"
2,"H6","hsa-miR-1261",1.313066823,"v6","v"
2,"A7","hsa-miR-1262",1.367863372,"v6","v"
2,"B7","hsa-miR-1263",1.295422633,"v6","v"
2,"C7","hsa-miR-1264",1.477456444,"v6","v"
2,"D7","hsa-miR-1265",1.388241289,"v6","v"
2,"E7","hsa-miR-1266",1.187134252,"v6","v"
2,"F7","hsa-miR-1267",1.374200398,"v6","v"
2,"G7","hsa-miR-1268",1.383271076,"v6","v"
2,"H7","hsa-miR-1269",1.273491574,"v6","v"
2,"B8","hsa-miR-127-3p",1.511688747,"v6","v"
2,"A8","hsa-miR-127-5p",1.291260071,"v6","v"
2,"C8","hsa-miR-1270",1.523617258,"v6","v"
2,"D8","hsa-miR-1271",1.418683775,"v6","v"
2,"E8","hsa-miR-1272",1.401225889,"v6","v"
2,"F8","hsa-miR-1273",1.524300715,"v6","v"
2,"G8","hsa-miR-1275",1.424275247,"v6","v"
2,"H8","hsa-miR-1276",1.220310365,"v6","v"
2,"A9","hsa-miR-1277",1.44800805,"v6","v"
2,"B9","hsa-miR-1278",1.490813878,"v6","v"
2,"C9","hsa-miR-1279",1.437322045,"v6","v"
2,"F9","hsa-miR-128",1.430177343,"v6","v"
2,"H9","hsa-miR-128",1.247895006,"v6","v"
2,"D9","hsa-miR-1280",1.447324593,"v6","v"
2,"E9","hsa-miR-1281",1.422162968,"v6","v"
2,"G9","hsa-miR-1282",1.429928917,"v6","v"
2,"A10","hsa-miR-1283",1.474660708,"v6","v"
2,"B10","hsa-miR-1283",1.393708454,"v6","v"
2,"C10","hsa-miR-1284",1.465590143,"v6","v"
2,"E10","hsa-miR-1285",1.54958666,"v6","v"
2,"D10","hsa-miR-1285",1.44546074,"v6","v"
2,"F10","hsa-miR-1286",1.393646344,"v6","v"
2,"G10","hsa-miR-1287",1.336426805,"v6","v"
2,"H10","hsa-miR-1288",1.186078062,"v6","v"
2,"B11","hsa-miR-1289",1.421355292,"v6","v"
2,"A11","hsa-miR-1289",1.397373963,"v6","v"
2,"E11","hsa-miR-129-5p",1.365440457,"v6","v"
2,"H11","hsa-miR-129-5p",1.240626084,"v6","v"
2,"F11","hsa-miR-129*",1.368919562,"v6","v"
2,"C11","hsa-miR-1290",1.452543333,"v6","v"
2,"D11","hsa-miR-1291",1.431606367,"v6","v"
2,"G11","hsa-miR-1292",1.268148616,"v6","v"
3,"A2","ath-miR416",1.043251693,"v6","v"
3,"B2","cel-miR-243",0.956748307,"v6","v"
3,"C2","hsa-miR-129-3p",1.115225501,"v6","v"
3,"D2","hsa-miR-1293",1.158569124,"v6","v"
3,"E2","hsa-miR-1294",1.090396345,"v6","v"
3,"F2","hsa-miR-1295",0.951782516,"v6","v"
3,"G2","hsa-miR-1296",1.16991082,"v6","v"
3,"H2","hsa-miR-1297",1.145388256,"v6","v"
3,"A3","hsa-miR-1298",1.072556189,"v6","v"
3,"B3","hsa-miR-1299",1.143303831,"v6","v"
3,"C3","hsa-miR-1301",1.207369078,"v6","v"
3,"D3","hsa-miR-1302",1.242436307,"v6","v"
3,"H3","hsa-miR-1302",1.107194295,"v6","v"
3,"G3","hsa-miR-1302",1.217484607,"v6","v"
3,"C4","hsa-miR-1302",0.982435721,"v6","v"
3,"E3","hsa-miR-1302",1.090028538,"v6","v"
3,"B4","hsa-miR-1302",0.908868028,"v6","v"
3,"F3","hsa-miR-1302",1.039695915,"v6","v"
3,"A4","hsa-miR-1302",0.975814641,"v6","v"
3,"D4","hsa-miR-1303",0.960242756,"v6","v"
3,"E4","hsa-miR-1304",1.006590479,"v6","v"
3,"F4","hsa-miR-1305",0.990405523,"v6","v"
3,"G4","hsa-miR-1306",1.076847682,"v6","v"
3,"H4","hsa-miR-1307",1.050669816,"v6","v"
3,"B5","hsa-miR-130a",1.277626269,"v6","v"
3,"A5","hsa-miR-130a*",1.151457581,"v6","v"
3,"D5","hsa-miR-130b",1.180332954,"v6","v"
3,"C5","hsa-miR-130b*",1.156423372,"v6","v"
3,"F5","hsa-miR-132",1.105968218,"v6","v"
3,"E5","hsa-miR-132*",1.057045633,"v6","v"
3,"G5","hsa-miR-1321",0.991570373,"v6","v"
3,"H5","hsa-miR-1322",1.012475844,"v6","v"
3,"A6","hsa-miR-1323",1.058455759,"v6","v"
3,"B6","hsa-miR-1324",1.285105619,"v6","v"
3,"D6","hsa-miR-133a",1.20914691,"v6","v"
3,"C6","hsa-miR-133a",1.019771335,"v6","v"
3,"E6","hsa-miR-133b",0.975875957,"v6","v"
3,"F6","hsa-miR-134",1.081690829,"v6","v"
3,"G6","hsa-miR-135a",1.354995003,"v6","v"
3,"A7","hsa-miR-135a",1.302332692,"v6","v"
3,"H6","hsa-miR-135a*",1.035588382,"v6","v"
3,"B7","hsa-miR-135b",1.549888137,"v6","v"
3,"C7","hsa-miR-135b*",1.161389263,"v6","v"
3,"D7","hsa-miR-136",1.386751743,"v6","v"
3,"E7","hsa-miR-136*",1.446893304,"v6","v"
3,"F7","hsa-miR-137",1.481102274,"v6","v"
3,"G7","hsa-miR-138",1.425742557,"v6","v"
3,"A8","hsa-miR-138",1.527940435,"v6","v"
3,"H7","hsa-miR-138-1*",1.510038963,"v6","v"
3,"B8","hsa-miR-138-2*",1.46258782,"v6","v"
3,"D8","hsa-miR-139-3p",1.302332692,"v6","v"
3,"C8","hsa-miR-139-5p",1.425497382,"v6","v"
3,"F8","hsa-miR-140-3p",1.183643443,"v6","v"
3,"E8","hsa-miR-140-5p",1.344082431,"v6","v"
3,"H8","hsa-miR-141",1.391962709,"v6","v"
3,"G8","hsa-miR-141*",1.378414033,"v6","v"
3,"B9","hsa-miR-142-3p",1.545167508,"v6","v"
3,"A9","hsa-miR-142-5p",1.670416622,"v6","v"
3,"D9","hsa-miR-143",1.637617677,"v6","v"
3,"C9","hsa-miR-143*",1.447935509,"v6","v"
3,"F9","hsa-miR-144",1.426478272,"v6","v"
3,"E9","hsa-miR-144*",1.499249022,"v6","v"
3,"G9","hsa-miR-145",1.344756829,"v6","v"
3,"H9","hsa-miR-145*",1.49066615,"v6","v"
3,"A10","hsa-miR-1468",1.601385597,"v6","v"
3,"B10","hsa-miR-1469",1.484842,"v6","v"
3,"C10","hsa-miR-146a",1.344082431,"v6","v"
3,"D10","hsa-miR-146a*",1.418753645,"v6","v"
3,"F10","hsa-miR-146b-3p",1.494405775,"v6","v"
3,"E10","hsa-miR-146b-5p",1.183336952,"v6","v"
3,"G10","hsa-miR-147",1.427949613,"v6","v"
3,"H10","hsa-miR-1470",1.452594809,"v6","v"
3,"A11","hsa-miR-1471",1.515863113,"v6","v"
3,"B11","hsa-miR-147b",1.37314165,"v6","v"
3,"D11","hsa-miR-148a",1.330594982,"v6","v"
3,"C11","hsa-miR-148a*",1.24887354,"v6","v"
3,"F11","hsa-miR-148b",1.359776847,"v6","v"
3,"E11","hsa-miR-148b*",1.330717614,"v6","v"
3,"G11","hsa-miR-149",1.405021022,"v6","v"
3,"H11","hsa-miR-149*",1.406553692,"v6","v"
4,"A2","ath-miR416",1.036896405,"v6","v"
4,"B2","cel-miR-243",0.963103595,"v6","v"
4,"C2","hsa-miR-150",0.920721969,"v6","v"
4,"D2","hsa-miR-150*",0.815049187,"v6","v"
4,"F2","hsa-miR-151-3p",0.749273348,"v6","v"
4,"E2","hsa-miR-151-5p",0.90168773,"v6","v"
4,"G2","hsa-miR-152",0.701922193,"v6","v"
4,"H2","hsa-miR-153",0.774542919,"v6","v"
4,"A3","hsa-miR-153",0.844678876,"v6","v"
4,"B3","hsa-miR-1537",0.884435053,"v6","v"
4,"C3","hsa-miR-1538",0.927894975,"v6","v"
4,"D3","hsa-miR-1539",0.993764678,"v6","v"
4,"E3","hsa-miR-154",0.81275201,"v6","v"
4,"F3","hsa-miR-154*",0.781106427,"v6","v"
4,"G3","hsa-miR-155",0.72030005,"v6","v"
4,"H3","hsa-miR-155*",0.678059027,"v6","v"
4,"A4","hsa-miR-15a",0.847866843,"v6","v"
4,"B4","hsa-miR-15a*",0.827191722,"v6","v"
4,"C4","hsa-miR-15b",0.876746355,"v6","v"
4,"D4","hsa-miR-15b*",0.81870604,"v6","v"
4,"E4","hsa-miR-16",0.867510571,"v6","v"
4,"G4","hsa-miR-16",0.718659169,"v6","v"
4,"F4","hsa-miR-16-1*",0.761790895,"v6","v"
4,"H4","hsa-miR-16-2*",0.794796058,"v6","v"
4,"A5","hsa-miR-17",0.925550895,"v6","v"
4,"B5","hsa-miR-17*",0.939803102,"v6","v"
4,"C5","hsa-miR-181a",0.997796533,"v6","v"
4,"E5","hsa-miR-181a",0.95433661,"v6","v"
4,"F5","hsa-miR-181a-2*",0.934270977,"v6","v"
4,"D5","hsa-miR-181a*",0.930989223,"v6","v"
4,"H5","hsa-miR-181b",0.89807778,"v6","v"
4,"G5","hsa-miR-181b",0.707688716,"v6","v"
4,"A6","hsa-miR-181c",0.994467876,"v6","v"
4,"B6","hsa-miR-181c*",0.98359121,"v6","v"
4,"C6","hsa-miR-181d",0.956258785,"v6","v"
4,"D6","hsa-miR-182",0.877215153,"v6","v"
4,"E6","hsa-miR-182*",0.847163646,"v6","v"
4,"F6","hsa-miR-1825",0.919034194,"v6","v"
4,"G6","hsa-miR-1827",0.863806835,"v6","v"
4,"H6","hsa-miR-183",0.88640412,"v6","v"
4,"A7","hsa-miR-183*",0.876418169,"v6","v"
4,"B7","hsa-miR-184",0.932348803,"v6","v"
4,"C7","hsa-miR-185",1.027707437,"v6","v"
4,"D7","hsa-miR-185*",0.888045002,"v6","v"
4,"E7","hsa-miR-186",0.840412545,"v6","v"
4,"F7","hsa-miR-186*",0.945522732,"v6","v"
4,"H7","hsa-miR-187",0.878574742,"v6","v"
4,"G7","hsa-miR-187*",0.843928708,"v6","v"
4,"B8","hsa-miR-188-3p",0.935818073,"v6","v"
4,"A8","hsa-miR-188-5p",1.00595403,"v6","v"
4,"C8","hsa-miR-18a",1.026676044,"v6","v"
4,"D8","hsa-miR-18a*",0.955789986,"v6","v"
4,"E8","hsa-miR-18b",0.976043125,"v6","v"
4,"F8","hsa-miR-18b*",0.936755747,"v6","v"
4,"G8","hsa-miR-190",0.816549456,"v6","v"
4,"H8","hsa-miR-1908",1.041537748,"v6","v"
4,"B9","hsa-miR-1909",1.010220361,"v6","v"
4,"A9","hsa-miR-1909*",1.018049672,"v6","v"
4,"C9","hsa-miR-190b",1.041162659,"v6","v"
4,"D9","hsa-miR-191",0.988654459,"v6","v"
4,"E9","hsa-miR-191*",0.97065169,"v6","v"
4,"F9","hsa-miR-1910",0.830989178,"v6","v"
4,"G9","hsa-miR-1911",0.91350207,"v6","v"
4,"H9","hsa-miR-1911*",0.834411622,"v6","v"
4,"A10","hsa-miR-1912",1.061040786,"v6","v"
4,"B10","hsa-miR-1913",0.945850928,"v6","v"
4,"C10","hsa-miR-1914",0.925410206,"v6","v"
4,"D10","hsa-miR-1914*",0.917674614,"v6","v"
4,"F10","hsa-miR-1915",0.895264902,"v6","v"
4,"E10","hsa-miR-1915*",0.863478639,"v6","v"
4,"G10","hsa-miR-192",0.895124212,"v6","v"
4,"H10","hsa-miR-192*",0.874777287,"v6","v"
4,"B11","hsa-miR-193a-3p",0.977168305,"v6","v"
4,"A11","hsa-miR-193a-5p",1.044022508,"v6","v"
4,"D11","hsa-miR-193b",0.803328634,"v6","v"
4,"C11","hsa-miR-193b*",0.861134559,"v6","v"
4,"F11","hsa-miR-194",0.915564934,"v6","v"
4,"E11","hsa-miR-194",0.98359121,"v6","v"
4,"G11","hsa-miR-194*",0.915471147,"v6","v"
4,"H11","hsa-miR-195",0.852367574,"v6","v"
5,"A2","ath-miR416",1.045400843,"v6","v"
5,"B2","cel-miR-243",0.954599157,"v6","v"
5,"C2","hsa-miR-195*",0.792970636,"v6","v"
5,"E2","hsa-miR-196a",0.860214191,"v6","v"
5,"D2","hsa-miR-196a",0.739450253,"v6","v"
5,"F2","hsa-miR-196a*",0.980482566,"v6","v"
5,"G2","hsa-miR-196b",0.909350781,"v6","v"
5,"H2","hsa-miR-196b*",0.907978446,"v6","v"
5,"A3","hsa-miR-197",0.703083899,"v6","v"
5,"B3","hsa-miR-1972",0.803415531,"v6","v"
5,"C3","hsa-miR-1973",1.207448575,"v6","v"
5,"D3","hsa-miR-1976",0.643121239,"v6","v"
5,"E3","hsa-miR-198",0.752754159,"v6","v"
5,"G3","hsa-miR-199a-3p",0.833644611,"v6","v"
5,"A4","hsa-miR-199a-3p",0.704379952,"v6","v"
5,"F3","hsa-miR-199a-5p",0.780009903,"v6","v"
5,"H3","hsa-miR-199a-5p",0.854991795,"v6","v"
5,"C4","hsa-miR-199b-3p",0.922235296,"v6","v"
5,"B4","hsa-miR-199b-5p",0.935577307,"v6","v"
5,"E4","hsa-miR-19a",0.813441041,"v6","v"
5,"D4","hsa-miR-19a*",0.828993999,"v6","v"
5,"G4","hsa-miR-19b",0.914039508,"v6","v"
5,"A5","hsa-miR-19b",0.716273346,"v6","v"
5,"F4","hsa-miR-19b-1*",0.694926225,"v6","v"
5,"H4","hsa-miR-19b-2*",0.835855557,"v6","v"
5,"C5","hsa-miR-200a",0.758700832,"v6","v"
5,"B5","hsa-miR-200a*",0.823695328,"v6","v"
5,"E5","hsa-miR-200b",0.87519531,"v6","v"
5,"D5","hsa-miR-200b*",0.788129408,"v6","v"
5,"G5","hsa-miR-200c",0.981511784,"v6","v"
5,"F5","hsa-miR-200c*",0.986962957,"v6","v"
5,"A6","hsa-miR-202",0.912667235,"v6","v"
5,"H5","hsa-miR-202*",0.950863375,"v6","v"
5,"B6","hsa-miR-203",0.813784151,"v6","v"
5,"C6","hsa-miR-204",0.699843672,"v6","v"
5,"D6","hsa-miR-205",0.748637216,"v6","v"
5,"E6","hsa-miR-205*",0.690161216,"v6","v"
5,"F6","hsa-miR-2052",0.879693484,"v6","v"
5,"G6","hsa-miR-2053",0.844585007,"v6","v"
5,"H6","hsa-miR-2054",0.756489886,"v6","v"
5,"A7","hsa-miR-206",0.808981036,"v6","v"
5,"B7","hsa-miR-208a",0.86280636,"v6","v"
5,"C7","hsa-miR-208b",0.721953247,"v6","v"
5,"D7","hsa-miR-20a",0.819959545,"v6","v"
5,"E7","hsa-miR-20a*",0.808637927,"v6","v"
5,"F7","hsa-miR-20b",0.687340326,"v6","v"
5,"G7","hsa-miR-20b*",0.961231995,"v6","v"
5,"H7","hsa-miR-21",0.91331523,"v6","v"
5,"A8","hsa-miR-21*",0.824343386,"v6","v"
5,"B8","hsa-miR-210",0.853276351,"v6","v"
5,"C8","hsa-miR-211",0.895780111,"v6","v"
5,"D8","hsa-miR-2110",0.738192314,"v6","v"
5,"E8","hsa-miR-2113",0.841573564,"v6","v"
5,"F8","hsa-miR-212",0.999046966,"v6","v"
5,"H8","hsa-miR-214",0.769831835,"v6","v"
5,"G8","hsa-miR-214*",0.896809329,"v6","v"
5,"A9","hsa-miR-215",1.350893864,"v6","v"
5,"B9","hsa-miR-216a",1.206381243,"v6","v"
5,"C9","hsa-miR-216b",1.05451146,"v6","v"
5,"D9","hsa-miR-217",1.075096253,"v6","v"
5,"E9","hsa-miR-218",0.981893007,"v6","v"
5,"G9","hsa-miR-218",0.827888498,"v6","v"
5,"F9","hsa-miR-218-1*",0.919376347,"v6","v"
5,"H9","hsa-miR-218-2*",0.804635372,"v6","v"
5,"B10","hsa-miR-219-1-3p",1.026607651,"v6","v"
5,"D10","hsa-miR-219-2-3p",0.91747035,"v6","v"
