playe #,well,name,c1,c2,c3,avg,v4,v5,v6,avg,Ratio,z-score vcr
5,E7,hsa-miR-20a*,1.290233406,0.934633588,0.769212592,0.998026529,0.819145382,0.85311343,0.669828427,0.780695746,0.782239473,-0.125238794
5,F7,hsa-miR-20b,1.289382685,0.864106286,0.795484337,0.982991103,0.758030163,0.961690159,0.936741947,0.885487423,0.900809194,-0.605260361
5,G7,hsa-miR-20b*,1.300299461,0.92281392,0.941746566,1.054953316,0.762700895,0.927112489,0.890045995,0.859953126,0.815157518,-0.052759299
5,H7,hsa-miR-21,1.375724346,0.865376151,1.004190887,1.081763795,0.793312442,0.902408874,0.803340955,0.833020757,0.770057901,-0.191310443
5,A8,hsa-miR-21*,1.207046294,0.904449483,0.881633394,0.997709723,0.781455816,1.004465009,0.831536772,0.872485866,0.874488687,-0.327912013
5,B8,hsa-miR-210,1.220266912,1.123032103,0.877678238,1.073659084,0.810558345,1.004912161,0.872957632,0.896142712,0.834662255,-0.113572145
5,C8,hsa-miR-211,1.184893679,0.919460083,0.91675828,1.007037347,0.86984118,0.99000799,0.71938482,0.859744663,0.853736622,0.0254271
5,D8,hsa-miR-2110,1.22058586,0.833987251,0.912803206,0.989125439,0.83549309,1.007669422,0.820132146,0.887764886,0.897525078,-0.152145566
5,E8,hsa-miR-2113,1.327378702,0.986112687,0.842605692,1.052032361,0.757706797,1.064305153,0.973593477,0.931868476,0.885779288,-0.011215541
5,F8,hsa-miR-212,1.235472301,0.936326734,0.845984617,1.005927884,0.80096529,0.861198894,0.750218237,0.804127474,0.79938879,0.203303093
5,H8,hsa-miR-214,1.336381454,0.953193392,0.934752942,1.07477593,0.771144218,1.005098488,0.873960628,0.883401111,0.821939799,-0.483930224
5,G8,hsa-miR-214*,1.23958381,0.918776311,0.826051618,0.994803913,0.851661148,1.120493855,1.316476101,1.096210368,1.101936124,-0.05782346
5,A9,hsa-miR-215,1.374625548,0.911417534,0.930116772,1.072053285,0.86398478,0.975700027,1.175645339,1.005110049,0.937556055,1.132627966
5,B9,hsa-miR-216a,1.160543694,0.913175797,0.860626487,0.978115326,0.85220004,1.021977394,1.02764486,0.967274098,0.988916206,0.635962989
5,C9,hsa-miR-216b,1.301823564,0.954951763,0.911860213,1.056211847,0.810881702,1.069558859,1.047705198,0.976048587,0.924103048,0.427733464
5,D9,hsa-miR-217,1.324436854,0.862706133,0.912462663,1.033201883,0.750377256,0.900992999,0.956876563,0.869415606,0.841476985,0.462641109
5,E9,hsa-miR-218,1.313768163,0.949872218,0.899366068,1.054335483,0.860176298,1.074961675,0.806795745,0.913977906,0.866875791,-0.145188998
5,G9,hsa-miR-218,1.340670177,1.078065218,0.9526167,1.123784032,0.787204512,1.050667879,0.895952688,0.911275026,0.810898714,0.142654606
5,F9,hsa-miR-218-1*,1.286582688,0.904123874,0.872884858,1.02119714,0.939471617,0.963590404,0.784135057,0.895732359,0.87713951,0.10120715
5,H9,hsa-miR-218-2*,1.299696949,0.935447602,0.906962141,1.047368898,0.898512521,1.136478519,1.000451977,1.011814339,0.966053452,0.067254169
5,B10,hsa-miR-219-1-3p,1.155581472,0.99415523,0.983472096,1.044402933,0.862044625,1.050071679,0.894095251,0.935403852,0.89563503,0.690737438
5,D10,hsa-miR-219-2-3p,1.437609664,0.829493845,0.948504329,1.071869279,1.227729998,1.185736753,1.181217664,1.198228138,1.117886445,0.258921168
5,A10,hsa-miR-219-5p,1.232424212,0.950262944,1.015401482,1.066029546,0.909830195,1.074365483,1.184115247,1.056103642,0.990688903,1.82312287
5,C10,hsa-miR-219-5p,1.42609037,0.986340609,0.969406462,1.127279147,0.967891419,1.111700353,0.921882469,1.000491414,0.887527651,0.933305545
5,F10,hsa-miR-22,1.347440073,0.904254116,0.872256275,1.041316822,0.916189604,1.108160688,1.003795348,1.00938188,0.969332156,0.652761549
5,E10,hsa-miR-22*,1.476952447,1.019162224,0.867724884,1.121279852,0.920429207,1.01236427,1.019657944,0.984150474,0.877702807,0.682690012
5,H10,hsa-miR-221,1.123469261,1.003565431,0.907224043,1.011419578,0.845768745,1.044445442,1.041909918,0.977374701,0.966339511,0.543316374
5,G10,hsa-miR-221*,1.089974689,0.944694993,0.963696384,0.999455355,1.089367438,1.092809373,0.900893466,1.027690092,1.028250123,0.481250702
5,B11,hsa-miR-222,1.160401967,0.970939175,0.842055588,0.991132244,1.211130752,1.291779767,1.010779329,1.171229949,1.181709057,0.842986463
5,A11,hsa-miR-222*,1.204671478,1.058984446,0.867227212,1.043627712,0.800067096,1.03665795,0.711583601,0.849436216,0.813926466,1.674404532
5,D11,hsa-miR-223,1.228277216,0.910538402,0.967363343,1.035392987,1.038527873,1.108719608,0.933770087,1.027005856,0.991899567,-0.231146569
5,C11,hsa-miR-223*,1.393765342,0.957100753,0.969092128,1.106652741,0.886009238,1.140875208,0.690557455,0.905813967,0.818516896,0.821874275
5,E11,hsa-miR-224,1.250323365,0.922292952,0.912410231,1.028342183,0.833409169,1.114569391,0.862444528,0.936807696,0.910988299,0.109884143
5,F11,hsa-miR-224*,1.297286756,0.795369817,1.035203494,1.042620022,0.970478349,1.021828399,0.759208271,0.917171673,0.879679705,0.258864757
5,H11,hsa-miR-23a,1.331738289,0.993080738,1.006888797,1.110569275,1.011760744,1.098770994,0.888225755,0.999585831,0.900066167,0.197052675
5,G11,hsa-miR-23a*,1.245396629,0.912719954,1.008146043,1.055420875,0.848131503,0.708180773,0.767597915,0.77463673,0.733960024,0.662871846
6,A2,ath-miR416,1.094916403,0.971326574,0.975400235,1.013881071,0.851010113,0.740207589,0.830121046,0.807112916,0.796062713,-0.241814486
6,B2,cel-miR-243,0.905083597,1.028673426,1.024599765,0.986118929,0.869674956,1.061713013,0.862934034,0.931440668,0.944552061,0.495557005
6,D2,hsa-miR-23b,0.91253899,1.083279229,0.945808894,0.980542371,0.988053237,0.844698809,0.642999362,0.825250469,0.841626526,-0.146007568
6,C2,hsa-miR-23b*,0.781044687,0.90846138,0.846693837,0.845399968,1.110595229,0.841788755,0.811126151,0.921170045,1.089626307,0.450901697
6,H2,hsa-miR-24,0.903344028,1.119959601,0.998946038,1.007416556,1.086725764,0.776408954,0.581992671,0.815042463,0.809042157,-0.204625499
6,F2,hsa-miR-24,1.165121279,1.080249618,0.938888373,1.061419757,0.813285522,0.803065275,0.760711987,0.792354261,0.746504158,-0.340895874
6,E2,hsa-miR-24-1*,0.756597225,1.114116746,1.170806437,1.013840136,1.010774138,0.825725092,0.759676635,0.865391955,0.853578315,0.106990133
6,G2,hsa-miR-24-2*,0.788344731,1.099473379,1.004394942,0.964071017,0.823335873,0.796857108,0.782812988,0.80100199,0.830853719,-0.286297646
6,B3,hsa-miR-25,1.007812657,0.998449097,0.828358376,0.944873377,0.937981213,0.835813366,0.852660112,0.875484897,0.926563197,0.171359874
6,A3,hsa-miR-25*,1.114207164,1.087931931,1.208511477,1.136883524,0.951620884,0.84753131,1.041294984,0.946815726,0.832816824,0.616099509
6,C3,hsa-miR-26a,0.967087547,1.086813844,0.888097846,0.980666412,0.877069111,0.954428192,1.135154441,0.988883915,1.008379508,0.868549125
6,E3,hsa-miR-26a,1.015392259,0.887903075,1.035219264,0.979504866,0.826997027,0.787079229,0.886747365,0.833607874,0.851050263,-0.081008823
6,D3,hsa-miR-26a-1*,0.742059249,0.943915496,0.947718011,0.877897586,1.137372238,0.808187057,1.030742295,0.99210053,1.130086865,0.898409271
6,F3,hsa-miR-26a-2*,1.062858233,0.913114081,0.990474333,0.988815549,0.995232109,0.799068779,0.804555557,0.866285482,0.876084,0.116467949
6,G3,hsa-miR-26b,0.842178855,1.120356324,0.978025275,0.980186818,0.611202517,0.797439109,0.761070427,0.723237351,0.737856639,-0.766223996
6,H3,hsa-miR-26b*,0.822546335,1.308230543,1.024162265,1.051646381,0.852266404,0.817033655,0.892043628,0.853781229,0.811852011,0.04069248
6,B4,hsa-miR-27a,0.988956713,1.041405156,0.993855067,1.008072312,1.07312198,0.878998954,0.829045857,0.927055597,0.91963204,0.484320552
6,A4,hsa-miR-27a*,1.128683036,1.11188058,1.176374654,1.138979423,0.656365816,0.905888052,0.909764257,0.824006042,0.72345999,-0.150399383
6,D4,hsa-miR-27b,0.77874595,1.107444343,1.140419606,1.008869966,0.930264002,0.863556128,0.853934377,0.882584836,0.874825166,0.212579821
6,C4,hsa-miR-27b*,0.995480174,0.960470328,1.108919165,1.021623222,0.898892663,0.828751599,0.807422749,0.845022337,0.827136971,-0.017196349
6,F4,hsa-miR-28-3p,1.078110642,0.975402182,0.976076354,1.009863059,0.858476041,0.84819092,0.754778591,0.820481851,0.812468427,-0.171965998
6,E4,hsa-miR-28-5p,1.036143077,0.976592403,1.174903103,1.062546194,0.991929838,0.87213112,0.908171397,0.924077452,0.869682143,0.469258827
6,H4,hsa-miR-296-3p,0.866967986,0.980740085,1.062304862,0.970004311,1.033997595,1.017441104,0.628743213,0.893393971,0.921020618,0.257383525
6,G4,hsa-miR-296-5p,0.850876754,1.04129698,1.036889754,0.976354496,0.71482839,0.831079652,0.652636217,0.732848087,0.750596315,-0.713757121
6,A5,hsa-miR-297,0.912414787,1.190038303,1.059520754,1.053991281,0.603281668,0.941973029,0.879499867,0.808251521,0.766848394,-0.251825793
6,B5,hsa-miR-298,0.996318906,1.07202632,1.241205162,1.103183463,0.974700735,0.877485672,0.886986278,0.913057562,0.827657042,0.400154356
6,D5,hsa-miR-299-3p,0.875976544,0.957657076,1.2504723,1.028035306,0.920608495,0.75700847,0.661635882,0.779750949,0.758486546,-0.417606979
6,C5,hsa-miR-299-5p,0.785114101,0.978576062,0.92647907,0.896723078,0.936186471,0.99513051,0.826298192,0.919205057,1.025071262,0.425104836
6,F5,hsa-miR-29a,1.143376322,0.879282994,1.024440705,1.015700007,0.841498212,1.095547553,0.776441536,0.904495767,0.89051468,0.323505263
6,E5,hsa-miR-29a*,1.127067676,1.049917113,1.163169985,1.113384925,0.888734644,0.933747204,0.685210226,0.835897358,0.75077122,-0.087237543
6,B6,hsa-miR-29b,0.995728683,1.111375561,0.920990354,1.009364866,1.074234716,1.114676487,1.128703431,1.105871545,1.095611292,1.574309814
6,H5,hsa-miR-29b,1.1832627,1.114585656,1.024917951,1.107588769,0.826530409,0.907284881,1.062758852,0.932191381,0.841640333,0.521178913
6,G5,hsa-miR-29b-1*,1.092462304,1.123494223,1.004434754,1.073463761,0.893006029,1.081812008,0.858792584,0.944536874,0.879896377,0.574248939
6,A6,hsa-miR-29b-2*,1.07363746,1.10311617,1.018275862,1.065009831,1.121183979,0.851333808,0.817696738,0.930071508,0.873298519,0.505084141
6,D6,hsa-miR-29c,1.075718744,1.299538328,1.229472044,1.201576372,1.030910668,0.903482383,0.710138582,0.881510544,0.733628394,0.197444092
6,C6,hsa-miR-29c*,1.064007579,1.172581684,0.879427276,1.03867218,0.951261934,0.828712763,0.846487736,0.875487478,0.842891044,0.171826352
6,E6,hsa-miR-300,1.268285162,1.04576931,1.329064356,1.214372943,0.765151749,0.746066524,0.792131248,0.767783174,0.632246608,-0.485958929
6,F6,hsa-miR-301a,1.2111582,1.1554858,1.042855725,1.136499908,0.894728945,1.148123033,0.791255202,0.944702393,0.831238425,0.566865236
6,G6,hsa-miR-301b,1.160989715,1.20024532,1.033668088,1.131634374,1.060594985,1.061247465,0.823072625,0.981638358,0.867451873,0.803555114
6,A7,hsa-miR-302a,0.925710212,0.929380366,1.151675486,1.002255354,0.963106975,0.996876497,0.848916873,0.936300115,0.934193178,0.531031808
6,H6,hsa-miR-302a*,1.15427985,1.295534915,1.171402997,1.207072587,0.821254015,0.961645192,0.687519901,0.823473036,0.682206724,-0.166295216
6,C7,hsa-miR-302b,0.845098826,1.193825251,0.95921251,0.999378862,0.967055305,0.997730169,0.810688095,0.925157856,0.925732864,0.46101885
6,B7,hsa-miR-302b*,0.850441937,1.247781885,1.099214469,1.065812764,0.978397834,0.936463316,1.028273321,0.981044824,0.920466387,0.818329892
6,E7,hsa-miR-302c,1.161673144,1.180732907,1.29573429,1.212713447,0.978182387,1.00149383,0.898454925,0.959377047,0.791099538,0.674452267
6,D7,hsa-miR-302c*,0.982464359,1.142681996,1.036690882,1.053945745,0.828935331,0.893782113,0.751234487,0.824650643,0.782441266,-0.150620311
6,G7,hsa-miR-302d,1.063572665,1.209045712,0.972138814,1.08158573,0.612710038,1.092947951,0.899490269,0.868382753,0.802879262,0.105361362
6,F7,hsa-miR-302d*,1.091468268,1.176404846,1.203539811,1.157137642,0.951584997,1.081656782,0.821559437,0.951600406,0.822374427,0.616537018
6,H7,hsa-miR-302e,1.198794713,1.331818572,1.12363533,1.218082871,0.789739113,1.040372471,0.813953499,0.881355028,0.723559167,0.187290596
6,A8,hsa-miR-302f,1.017411438,1.183870799,1.12029435,1.107192196,1.005031178,0.867436243,0.970372737,0.947613386,0.855870724,0.616794086
6,B8,hsa-miR-30a,0.905984531,1.121979422,1.184369047,1.070777667,1.010594629,1.026636925,1.238411906,1.091881154,1.019708561,1.499937483
6,C8,hsa-miR-30a*,0.851560176,1.088689388,0.949189629,0.963146398,0.950328706,0.962227185,0.966510037,0.959688643,0.996409939,0.682288961
6,D8,hsa-miR-30b,0.833574065,1.221308523,1.18413042,1.079671003,1.096094162,0.847182087,0.73761547,0.893630573,0.827687852,0.278255069
6,E8,hsa-miR-30b*,0.967739972,1.149823308,1.183136115,1.100233132,1.076208914,0.792084622,0.786556235,0.884949924,0.804329463,0.231511544
6,H8,hsa-miR-30c,1.094760996,1.301522048,1.096549666,1.16427757,1.057579839,1.07467256,0.818333871,0.983528756,0.844754534,0.813800841
6,F8,hsa-miR-30c,1.166270625,1.038808369,1.080123322,1.095067439,0.785036997,0.879425729,0.833505911,0.832656212,0.760369803,-0.0972075
6,G8,hsa-miR-30c-1*,1.108802051,1.340330416,1.097066733,1.1820664,0.697599279,0.992841229,0.820285114,0.836908541,0.708004678,-0.081951428
6,A9,hsa-miR-30c-2*,0.957395567,1.169047062,1.127453556,1.084632061,1.153919277,0.87612768,1.054436099,1.028161019,0.9479353,1.115097937
6,B9,hsa-miR-30d,0.957768382,1.224590693,1.212806949,1.131722008,0.981520596,0.892152507,1.018198467,0.96395719,0.85176146,0.716810256
6,C9,hsa-miR-30d*,1.038814584,1.258638071,1.064412852,1.120621836,1.046309142,0.920128039,0.886986278,0.951141153,0.848761931,0.630856545
6,D9,hsa-miR-30e,0.960067068,1.035814746,1.139027556,1.04496979,0.82301281,0.898787506,0.828010513,0.849936943,0.813360301,0.007290095
6,E9,hsa-miR-30e*,1.00305977,1.288898494,1.081992627,1.124650297,1.043078765,0.886953172,0.855447623,0.928493187,0.825583907,0.493326629
6,F9,hsa-miR-31,1.027600443,1.126523827,1.08740185,1.080508707,0.659767021,1.044407811,0.882964281,0.862379704,0.79812379,0.072314332
6,G9,hsa-miR-31*,1.158597721,1.229748286,0.938570129,1.108972045,0.721145748,1.045649414,0.866995877,0.877930346,0.791661386,0.167478804
6,H9,hsa-miR-32,1.179472851,1.389381776,1.046753518,1.205202715,0.905389469,1.084023736,0.778313164,0.922575456,0.765494007,0.436032286
6,A10,hsa-miR-32*,1.057235615,1.082954701,1.395962975,1.178717763,1.103739532,1.074711396,1.07705478,1.085168569,0.92063478,1.448718567
6,B10,hsa-miR-320a,1.070748448,1.235519074,1.078810773,1.128359432,0.86569074,0.795188665,0.862137604,0.841005669,0.745334905,-0.037003326
6,C10,hsa-miR-320b,1.046891307,1.107877047,1.131112664,1.095293673,1.05675433,0.860568466,1.122053221,1.013125339,0.924980546,1.026163216
6,D10,hsa-miR-320b,0.999145717,1.342314128,1.279228453,1.2068961,0.915619262,0.752623915,0.816979931,0.828407703,0.686395211,-0.112197618
6,E10,hsa-miR-320c,0.953636818,1.221236448,1.109714663,1.094862643,1.044047835,0.810941877,0.829444077,0.894811263,0.817281755,0.291963257
6,F10,hsa-miR-320c,1.195843596,1.289078865,0.997355107,1.160759189,0.726458036,0.867203409,0.83776683,0.810476092,0.698229313,-0.232594922
6,G10,hsa-miR-320d,1.156516437,1.233210713,1.056140027,1.148622393,0.905999641,0.922572545,0.94225865,0.923610279,0.804102623,0.462852416
6,H10,hsa-miR-320d,1.206964532,1.2914593,1.152152732,1.216858855,1.02236789,0.847608919,0.805909504,0.891962104,0.73300375,0.270224391
6,B11,hsa-miR-323-3p,1.149806675,1.25975615,1.221755958,1.210439594,0.981915441,0.947521586,0.917330359,0.948922462,0.78394863,0.615666807
6,A11,hsa-miR-323-5p,1.199043222,1.357209828,1.442935275,1.333062775,1.156216531,1.035367143,1.180670553,1.124084742,0.843234665,1.695614909
6,D11,hsa-miR-324-3p,1.045307041,1.014967895,1.177488273,1.079254403,0.864362667,0.940731426,0.865363171,0.890152421,0.82478461,0.252444457
6,C11,hsa-miR-324-5p,0.990354568,1.286157437,1.064174233,1.113562079,0.988268685,1.013560997,0.879260887,0.960363523,0.862424773,0.67876974
6,E11,hsa-miR-325,1.119581279,1.406189113,1.214278632,1.246683008,0.996596008,0.837986257,0.810847393,0.881809886,0.707324861,0.208728391
6,F11,hsa-miR-326,1.235481465,1.230036833,1.135607075,1.200375124,0.93432,0.905810436,0.865920688,0.902017041,0.751445963,0.328799921
6,G11,hsa-miR-328,1.189817159,1.21860344,1.102117891,1.170179497,0.871756822,0.85071297,0.801529132,0.841332975,0.71897771,-0.04215919
6,H11,hsa-miR-329,1.149061045,1.273064966,1.096549666,1.172891892,0.990494046,0.84714325,0.698152272,0.84526319,0.720665899,-0.02107774
7,A2,ath-miR416,1.006346504,0.960395039,1.043843619,1.003528387,0.674606139,0.924439879,1.065932562,0.888326193,0.885202855,0.560370927
7,B2,cel-miR-243,0.993653496,1.039604961,0.956156381,0.996471613,0.719407709,0.689898255,0.81703372,0.742113228,0.744740963,-0.306628408
7,C2,hsa-miR-329,0.873536543,0.933120308,0.944353663,0.917003505,0.682698665,0.665946863,0.923090162,0.75724523,0.825782264,-0.253074071
7,E2,hsa-miR-330-3p,0.831410917,0.757795385,0.942097693,0.843767999,0.610761327,0.562262558,0.906194079,0.693072655,0.821401921,-0.694131106
7,D2,hsa-miR-330-5p,0.760959394,0.825648077,0.826881597,0.804496356,0.623330574,0.909662867,0.568857514,0.700616985,0.870876517,-0.534884243
7,G2,hsa-miR-331-3p,0.852577511,0.849175843,0.883737656,0.861830337,0.530524864,0.471534363,0.589022721,0.530360649,0.615388699,-1.691425696
7,F2,hsa-miR-331-5p,0.948553368,0.825967654,0.821748499,0.865423173,0.763176164,0.635377307,0.813076402,0.737209958,0.851849108,-0.322450556
7,H2,hsa-miR-335,0.815293884,0.984532713,0.951317586,0.917048061,0.663448809,0.603056956,0.928802483,0.731769416,0.797961903,-0.428827051
7,A3,hsa-miR-335*,0.989295641,1.039459747,1.001667452,1.010140947,0.701225327,0.898562565,0.824810769,0.808199554,0.800085925,0.118664228
7,C3,hsa-miR-337-3p,0.812457813,0.99713895,0.918851764,0.909482842,0.820960196,0.71770149,0.991121846,0.843261177,0.92718756,0.338413833
7,B3,hsa-miR-337-5p,0.993238367,0.997748857,0.902308224,0.964431816,0.750916833,1.028509371,0.803165889,0.860864031,0.892612642,0.488483159
7,E3,hsa-miR-338-3p,0.830961281,0.915460055,0.770221672,0.838881003,0.636106377,0.589505473,0.736235351,0.653949067,0.779549263,-0.889221579
7,D3,hsa-miR-338-5p,0.712193231,0.937913027,0.893938383,0.84801488,0.915694301,0.693329924,0.603647646,0.73755729,0.869745694,-0.201994089
7,G3,hsa-miR-339-3p,0.877686837,0.966843329,0.909533804,0.918021323,0.590443949,0.586248937,0.957776993,0.711489959,0.775025527,-0.596317325
7,F3,hsa-miR-339-5p,1.137911315,0.97637068,0.757405359,0.957229118,0.930949544,0.610550521,0.669132848,0.736877638,0.769802782,-0.221630757
7,H3,hsa-miR-33a,0.824355365,1.013753539,1.013993376,0.95070076,0.699779046,0.724529774,0.680351002,0.701553274,0.7379328,-0.537104749
7,A4,hsa-miR-33a*,1.067321475,0.838283355,0.98205065,0.962551827,0.62943475,0.896426531,0.979249792,0.835037025,0.867524222,0.221844556
7,B4,hsa-miR-33b,1.017794362,0.987611689,0.966520637,0.990642229,0.733870923,0.869463704,0.825120443,0.809485023,0.817131553,0.138304727
7,C4,hsa-miR-33b*,0.911062295,0.965187758,1.011345035,0.962531696,0.684041638,0.906651431,0.726668963,0.772454011,0.802523194,-0.091384723
7,D4,hsa-miR-340,0.803603843,1.015873991,0.882364452,0.900614096,0.935564043,0.635447347,0.61386789,0.728293094,0.808662775,-0.259152439
7,E4,hsa-miR-340*,0.749580609,1.014944416,0.958248863,0.907591296,0.725606204,0.902064216,0.940777731,0.856149383,0.943320399,0.405786353
7,G4,hsa-miR-342-3p,0.806024843,0.978723382,0.928202486,0.904316904,0.677980858,0.623926872,0.964418495,0.755442075,0.835373166,-0.279455374
7,F4,hsa-miR-342-5p,0.96646894,0.984445586,0.985647002,0.978853842,0.681665556,0.666682243,0.651479729,0.666609176,0.681009919,-0.763845528
7,H4,hsa-miR-345,1.110069676,0.911654907,0.900346563,0.974023715,1.062117251,0.735489988,0.651135611,0.816247617,0.838016163,0.350623533
7,A5,hsa-miR-346,0.941255747,0.812548112,0.821356176,0.858386678,0.578528675,0.988590426,0.690468003,0.752529035,0.876678371,-0.247439913
7,B5,hsa-miR-34a,0.987946788,0.974685978,0.838063151,0.933565306,0.810939232,0.771277003,0.919201637,0.833805957,0.893141543,0.295311887
7,C5,hsa-miR-34a*,0.979404017,0.998591208,0.776400957,0.918132061,0.805567174,0.64423654,0.643289769,0.697697828,0.759910102,-0.514248726
7,E5,hsa-miR-34b,1.037750542,0.965478191,0.768946583,0.924058439,0.740482696,0.587299457,0.585409528,0.63773056,0.690140941,-0.912517448
7,D5,hsa-miR-34b*,0.879727445,0.956444671,0.741156067,0.859109394,0.95770651,0.581136513,0.838265689,0.792369571,0.922315104,0.0992412
7,G5,hsa-miR-34c-3p,1.097203722,0.861055806,0.900215735,0.952825088,0.795752874,0.684785838,0.966689596,0.815742769,0.856130658,0.156599472
7,F5,hsa-miR-34c-5p,1.101077325,0.997777904,0.877100634,0.991985288,0.726949234,0.638108642,0.937474205,0.767510694,0.773711771,-0.174839035
7,A6,hsa-miR-361-3p,0.991612881,0.817776478,0.916661215,0.908683525,0.842069604,0.821806035,0.750585001,0.804820213,0.885699137,0.168382765
7,H5,hsa-miR-361-5p,1.18826845,0.861404417,0.931929673,0.993867513,0.712727043,0.724354648,0.673262253,0.703447981,0.707788485,-0.517967796
7,C6,hsa-miR-362-3p,0.97055004,0.847229658,1.025207583,0.947662427,0.833736057,0.746800351,0.766517567,0.782351325,0.825559084,0.012962448
7,B6,hsa-miR-362-5p,1.023258994,0.90546801,0.876773672,0.935166892,0.864659822,0.926785975,0.88565041,0.892365402,0.954231175,0.708957598
7,E6,hsa-miR-363,0.990091097,0.872151596,0.878931521,0.913724738,0.814348422,0.784548326,0.742601522,0.780499423,0.854195351,0.001561497
7,D6,hsa-miR-363*,0.942224149,0.852080463,0.935820341,0.910041651,0.780635353,0.804612887,0.720440487,0.768562909,0.844535971,-0.081573254
7,F6,hsa-miR-365,1.072993496,0.865993739,0.826325739,0.921770991,0.705357711,0.775093793,0.95688227,0.812444591,0.881395269,0.106726142
7,H6,hsa-miR-365,1.09540519,0.900297724,0.863041899,0.952914938,0.672712115,0.747080504,0.663833438,0.694542019,0.728860459,-0.587356551
7,G6,hsa-miR-365*,1.126705526,0.875056306,1.008696797,1.003486209,0.909323606,0.703134591,0.672333129,0.761597109,0.758951246,-0.067771045
7,B7,hsa-miR-367,1.056115578,0.942938092,0.80213169,0.933728454,0.893035255,0.838894148,0.794597404,0.842175602,0.901949168,0.41759725
7,A7,hsa-miR-367*,0.904594696,0.885309744,0.924900227,0.904934889,1.004539827,0.830315068,0.751410881,0.862088592,0.952652619,0.600439828
7,D7,hsa-miR-369-3p,0.998737563,0.980843828,0.817498215,0.932359869,0.99982202,0.668293017,0.669270485,0.779128507,0.835652127,0.079631974
7,C7,hsa-miR-369-5p,0.960693102,0.946626977,0.780226258,0.895848779,1.040629035,0.683595289,0.629938086,0.784720803,0.875952305,0.142761104
7,E7,hsa-miR-370,1.091012763,0.976661114,0.788072954,0.95191561,0.792205905,0.707021421,0.665691685,0.72163967,0.758092065,-0.368633234
7,G7,hsa-miR-371-3p,1.163089829,0.986362634,0.882822189,1.010758217,0.960013814,0.711048331,0.735994478,0.802352207,0.793812203,0.197538788
7,F7,hsa-miR-371-5p,1.138360894,0.993885713,0.93578758,1.022678062,0.77467788,0.730132405,0.70048176,0.735097349,0.718796438,-0.297181511
7,H7,hsa-miR-372,1.161429778,0.959872168,0.919440275,1.01358074,1.036944394,0.762382776,0.713592555,0.837639908,0.826416559,0.46289915
7,B8,hsa-miR-373,0.997423283,0.920833641,0.829595243,0.915950722,0.934978628,0.862460352,0.821885761,0.873108247,0.953226223,0.626732665
7,A8,hsa-miR-373*,0.845833221,0.677510717,0.822696673,0.782013537,0.997962525,1.047628498,0.80880936,0.951466794,1.216688394,1.167216751
7,C8,hsa-miR-374a,1.035952003,0.714864584,0.77094095,0.840585846,0.995965243,0.782587359,0.683138316,0.820563639,0.976180653,0.346085812
7,D8,hsa-miR-374a*,0.797758819,0.869334103,0.812757447,0.82661679,0.968312947,0.746590231,0.680316609,0.798406596,0.965872706,0.191886427
7,E8,hsa-miR-374b,0.869732126,0.819374053,0.776891394,0.821999191,1.001509494,0.813226955,0.670784607,0.828507018,1.007917073,0.404029184
7,F8,hsa-miR-374b*,0.943400056,0.773887152,0.846302217,0.854529808,0.705633211,0.773062844,0.736028928,0.738241661,0.863915634,-0.311522053
7,G8,hsa-miR-375,0.972867288,0.772638145,0.854083547,0.86652966,0.786523933,0.656492389,0.586820357,0.676612226,0.780829852,-0.641678499
7,A9,hsa-miR-376a,1.064416274,0.880517025,0.862388028,0.935773776,0.816449061,0.982497464,0.986613873,0.928520132,0.992248508,0.898186735
7,B9,hsa-miR-376a,1.038442189,0.878483803,0.808441749,0.908455914,0.845823188,0.918206894,0.754301438,0.83944384,0.924033657,0.395906469
7,H8,hsa-miR-376a*,1.008386997,0.760787181,0.851598742,0.873590973,1.044830198,0.739026626,0.712973163,0.832276662,0.952707488,0.430598662
7,C9,hsa-miR-376b,0.948034659,0.863001992,0.887693684,0.899576778,1.041834336,0.772012317,0.682312493,0.832053049,0.924938336,0.43766904
7,D9,hsa-miR-376c,0.964462897,0.79607873,0.77587786,0.845473162,0.936252766,0.783637879,0.651548522,0.790479722,0.934955428,0.137719708
7,F9,hsa-miR-377,1.020492167,0.848740099,0.914339939,0.927857402,1.051269836,0.76854572,1.021128731,0.946981429,1.020610955,1.089895307
7,E9,hsa-miR-377*,0.959378822,0.861811024,0.856895314,0.892695054,0.982776167,0.802441801,0.634514803,0.80657759,0.903530928,0.264856502
7,H9,hsa-miR-378,1.136700844,0.939249112,0.908127893,0.994692616,1.028679618,0.858503482,0.741397124,0.876193408,0.880868515,0.704550655
7,G9,hsa-miR-378*,1.231258726,0.842175636,1.065193193,1.046209185,1.043934918,0.810670746,0.703337917,0.85264786,0.814987932,0.567082931
7,A10,hsa-miR-379,0.902277448,0.869624537,0.804485721,0.858795902,0.720991762,0.822611447,0.748485873,0.764029694,0.889652236,-0.140739321
7,B10,hsa-miR-379*,1.009978032,0.857976926,0.865657478,0.911204146,0.748747365,0.690948782,0.750860276,0.730185474,0.801341256,-0.354144691
7,D10,hsa-miR-380,0.913483295,0.900442938,0.759007404,0.857644546,0.970034671,0.633346359,0.701582914,0.768321314,0.895850523,-0.011740168
7,C10,hsa-miR-380*,1.087969302,1.0298744,0.79340218,0.970415294,0.96848509,0.844321771,0.788885083,0.867230648,0.8936696,0.610031568
