,,,Plate 1,Plate 2,Plate 3,Plate 4,Plate 5,Plate 6
7,E9,hsa-miR-377*,0.959378822,0.861811024,0.856895314,1.409994841,0.9941434,0.673952379
7,H9,hsa-miR-378,1.136700844,0.939249112,0.908127893,1.475852796,1.063598096,0.787477855
7,G9,hsa-miR-378*,1.231258726,0.842175636,1.065193193,1.497739666,1.004338223,0.747053119
7,A10,hsa-miR-379,0.902277448,0.869624537,0.804485721,1.03441119,1.019131532,0.795007197
7,B10,hsa-miR-379*,1.009978032,0.857976926,0.865657478,1.07423232,0.856014942,0.797529178
7,D10,hsa-miR-380,0.913483295,0.900442938,0.759007404,1.39171454,0.784651425,0.745189035
7,C10,hsa-miR-380*,1.087969302,1.0298744,0.79340218,1.389491347,1.046028404,0.837917375
7,E10,hsa-miR-381,1.042212091,0.925887753,0.830641484,1.424915374,0.689471154,0.586268053
7,F10,hsa-miR-382,0.996316507,0.848013922,0.81995032,1.400212459,0.809292477,0.725853886
7,G10,hsa-miR-383,1.056357761,0.880255632,0.856993382,1.489390127,0.796798406,0.622416325
7,H10,hsa-miR-384,1.007280335,0.949124989,0.825508393,1.580494556,0.914060101,0.670004951
7,B11,hsa-miR-409-3p,1.122001793,0.944419397,0.980710147,1.044835799,1.166977605,1.093112089
7,A11,hsa-miR-409-5p,1.019247017,0.927717675,0.959948976,1.04142682,1.272960024,1.018110667
7,C11,hsa-miR-410,1.164369544,0.896085963,0.961485606,1.430152447,0.969762738,0.714011602
7,D11,hsa-miR-411,1.101561469,0.843889294,0.760053598,1.333316851,0.83276215,0.649463608
7,E11,hsa-miR-411*,1.013090737,0.901866253,0.812790147,1.343000474,0.824910001,0.639485346
7,F11,hsa-miR-412,1.041693268,0.849756711,0.914961103,1.391813453,0.903258024,0.728960694
7,G11,hsa-miR-421,1.158351638,0.924958269,0.817138552,1.467552713,0.847815704,0.68056798
7,H11,hsa-miR-422a,1.243882605,0.972362225,0.842705805,1.463056707,0.947204044,0.696979111
8,A2,ath-miR416,1.063303165,0.906965375,1.104230697,0.83882241,0.902932819,0.944975755
8,B2,cel-miR-243,0.936696835,1.093034625,0.895769295,1.16117759,1.097067181,1.055024245
8,B5,hsa-miR-323b-5p,0.978364262,1.066608756,1.006602123,0.975389176,1.041125421,0.962662136
8,D2,hsa-miR-423-3p,0.775094295,0.919181483,0.931549962,0.924654084,0.772792187,1.064850014
8,C2,hsa-miR-423-5p,0.891894351,1.183405002,0.863441416,1.008251597,0.71755262,1.228743724
8,E2,hsa-miR-424,0.777901289,1.012814254,0.97662678,0.874315358,0.823959006,0.989693919
8,F2,hsa-miR-424*,0.900096576,0.967828477,0.848491722,0.860550599,0.683472635,1.28822218
8,G2,hsa-miR-425,0.896742776,1.032787785,0.80356663,0.850533265,0.650796957,1.089174208
8,H2,hsa-miR-425*,1.10555384,0.929875143,0.911933172,0.896295775,0.777613917,1.218917955
8,A3,hsa-miR-429,1.044784228,0.780345498,0.957806851,0.839471017,1.063736177,1.164636043
8,B3,hsa-miR-431,0.925687616,1.11311698,0.913147354,1.099380184,1.011352205,1.032184842
8,C3,hsa-miR-431*,0.878953021,1.14733655,0.733674793,0.763368399,0.751258124,1.163063929
8,D3,hsa-miR-432,0.723584212,1.00063443,0.810282628,0.893160847,0.736043848,1.227520935
8,E3,hsa-miR-432*,0.76718369,0.922697704,0.868070535,0.80005046,0.671956531,1.159089967
8,F3,hsa-miR-433,0.900461133,0.968045975,0.837791685,0.759945251,0.80322072,1.301716315
8,G3,hsa-miR-448,1.017698631,0.983234597,0.89470684,0.955967123,0.668117907,1.186864047
8,H3,hsa-miR-449a,0.870386232,0.966994725,0.939897526,0.983460701,0.849004069,1.279662928
8,A4,hsa-miR-449b,0.931155783,0.79818032,1.008157798,0.656111943,0.842871522,1.023450838
8,B4,hsa-miR-449b*,0.94989335,1.173835086,1.058736432,0.793996846,1.065421407,0.995938698
8,D4,hsa-miR-450a,0.731057375,0.991354499,0.947220619,1.102443016,0.801301374,1.322022891
8,C4,hsa-miR-450a,0.877932272,1.079223567,0.854069429,0.877666462,0.787397916,1.133979685
8,F4,hsa-miR-450b-3p,0.946685357,1.029996596,0.84488709,0.9091597,0.795683857,1.117210362
8,E4,hsa-miR-450b-5p,0.950184978,0.902615462,0.760766457,0.955210428,0.694520498,1.078824434
8,G4,hsa-miR-451,1.022911552,1.024559096,0.750104326,1.049005526,0.765629736,1.146862349
8,H4,hsa-miR-452,1.097643182,0.913490335,0.952077355,0.846749796,0.863282095,1.212236412
8,A5,hsa-miR-452*,1.039935811,1.077664782,1.072244374,0.603048327,0.794887991,1.150312298
8,D5,hsa-miR-454,0.752638363,1.008573119,0.954543704,1.231082455,1.032371317,1.23616749
8,C5,hsa-miR-454*,0.665074835,1.04420647,0.891595482,0.892656386,0.608477859,1.171492211
8,F5,hsa-miR-455-3p,0.822193454,0.958874823,1.012521314,0.919717487,0.849893511,1.1712302
8,E5,hsa-miR-455-5p,0.945737552,0.997408141,0.819540866,0.907249936,0.780937667,1.039259365
8,H5,hsa-miR-483-3p,0.841696578,1.021622919,1.018630218,0.842858173,0.761978363,1.187213434
8,G5,hsa-miR-483-5p,0.993091897,0.989759557,1.130449547,0.994811235,0.737963203,1.179876908
8,A6,hsa-miR-484,1.036253881,1.167092636,1.164333163,0.912582906,0.941366457,1.110310537
8,C6,hsa-miR-485-3p,0.865136808,1.038297712,1.03657752,0.821274129,0.742972183,1.150574309
8,B6,hsa-miR-485-5p,1.032644957,1.125768077,1.093113268,0.78394352,1.126372234,0.962880482
8,E6,hsa-miR-486-3p,0.909173735,0.943649976,0.960159325,1.001621478,0.913512596,1.071225825
8,D6,hsa-miR-486-5p,1.144268466,1.010530495,0.951584136,1.129468178,0.838892436,1.185947061
8,F6,hsa-miR-487a,0.996154017,1.11652443,1.219920323,0.993766254,1.030498759,1.093715913
8,G6,hsa-miR-487b,0.921932817,0.975513398,1.044735263,0.933157968,0.778316119,1.179483855
8,A7,hsa-miR-488,1.217432542,1.241150646,1.116524339,0.91528541,0.982421652,1.066771506
8,H6,hsa-miR-488*,0.973661651,1.047323928,1.031796612,1.060464095,0.954567791,1.454561395
8,B7,hsa-miR-489,1.076317319,1.088358503,1.070688636,0.997297497,1.374528922,0.90401328
8,D7,hsa-miR-490-3p,0.954814712,0.981494599,0.908859791,0.946994823,0.897877041,1.269706127
8,C7,hsa-miR-490-5p,1.06151686,1.09491968,0.946309945,0.878387165,0.841373532,1.184898889
8,F7,hsa-miR-491-3p,0.908663418,1.020317962,0.961411492,0.770755273,1.120520591,1.202235882
8,E7,hsa-miR-491-5p,0.979457941,0.939010071,0.974198408,1.018989635,0.887952659,1.167256237
8,H7,hsa-miR-493,0.871771478,1.167310186,1.070271245,0.939860183,0.938885361,1.142014985
8,G7,hsa-miR-493*,0.957986263,1.08368226,0.999999992,0.927536778,0.908082328,1.27280676
8,A8,hsa-miR-494,1.172192504,1.011980562,1.28358939,0.814752098,1.093509384,1.087165403
8,B8,hsa-miR-495,1.117547365,1.094629687,1.097514636,0.824373006,0.960700338,0.970828478
8,C8,hsa-miR-496,1.133477878,1.129284238,0.988503093,0.856983253,1.010088263,1.182235101
8,D8,hsa-miR-497,0.934108591,0.981965857,0.899070357,1.021980364,0.958921445,1.129787367
8,E8,hsa-miR-497*,0.891347539,0.988092053,0.845266497,0.96335399,0.979706518,1.117472436
8,F8,hsa-miR-498,0.943112814,1.059648755,0.90840443,0.812409916,0.995903823,1.186078094
8,H8,hsa-miR-499-3p,0.905783494,1.101372138,1.077025157,0.861415382,0.857945414,1.165640477
8,G8,hsa-miR-499-5p,0.918615452,1.000561868,0.89910827,0.98904584,0.964632626,1.164199333
8,A9,hsa-miR-500a,1.155204808,1.289253821,1.259077942,0.748918988,1.138075501,1.007249258
8,B9,hsa-miR-500a*,1.010918147,1.202544721,1.179244936,0.783727285,1.120333341,1.072317581
8,D9,hsa-miR-501-3p,0.999690186,1.022819158,0.745247527,0.870135508,0.989303189,1.265906863
8,C9,hsa-miR-501-5p,0.968776784,1.10945571,1.070916253,0.892476195,1.025162077,1.199528365
8,F9,hsa-miR-502-3p,1.044529043,1.081072345,1.005957114,0.823364077,0.901153915,1.058867237
8,E9,hsa-miR-502-5p,1.095711124,1.045946416,0.863517315,0.72510091,1.361327666,1.077295977
8,G9,hsa-miR-503,1.006069609,1.005528103,1.397951022,0.937085636,0.800880086,1.163238628
8,H9,hsa-miR-504,1.132931072,1.04453274,1.111060445,1.090335787,0.834538792,1.009651107
8,B10,hsa-miR-505,1.185534834,1.258441708,1.162663613,0.861127104,1.075720358,0.987816075
8,A10,hsa-miR-505*,1.316369846,1.230565765,1.305293052,0.830534709,1.11167291,1.129263291
8,C10,hsa-miR-506,1.117693119,1.250829281,1.033314373,0.885377607,0.80560823,1.177780709
8,D10,hsa-miR-507,1.059839986,0.970619725,0.883058207,0.785312771,0.983311104,1.130835467
8,F10,hsa-miR-508-3p,1.030822209,0.968626012,0.874103548,0.863253103,0.937902333,1.029870306
8,E10,hsa-miR-508-5p,1.02776009,1.06432499,0.968620701,0.817706836,0.887156803,1.123149545
8,C11,hsa-miR-509-3-5p,1.065818471,1.243289303,1.175071067,0.884476772,0.851672405,1.050351579
8,H10,hsa-miR-509-3p,1.053351017,1.134431739,0.979814029,1.054698699,1.009854147,1.056247034
8,D11,hsa-miR-509-3p,0.964475119,1.071538593,0.878163486,0.785817232,0.947405418,1.006725244
8,B11,hsa-miR-509-3p,1.142336408,1.191996117,1.288597916,0.715443958,1.087891788,0.951351639
8,G10,hsa-miR-509-5p,1.014745823,1.044061482,1.075052153,1.052428621,0.78547857,1.40228836
8,A11,hsa-miR-509-5p,1.291179866,1.197107341,1.266021621,0.851253969,0.929054652,1.063845643
8,E11,hsa-miR-510,0.956054144,1.163612639,0.811990093,0.857199496,0.900685839,1.005458799
8,F11,hsa-miR-511,1.027869409,0.895293034,0.891367857,0.870603925,1.07604806,1.312109673
8,G11,hsa-miR-511,1.156735807,0.960179833,1.022234858,1.209534397,1.026566481,1.271190855
8,H11,hsa-miR-512-5p,1.016605005,1.028909069,1.05232395,1.028142067,1.100110017,1.290362099
9,A2,ath-miR416,1.191558434,1.020952296,1.044139582,0.958974231,1.114964907,0.960053906
9,B2,cel-miR-243,0.808441566,0.979047704,1.063428383,1.041025769,0.885035093,1.039946094
9,E2,hsa-miR-512-3p,1.109946852,0.67032615,0.991756372,0.790860852,1.028002936,0.587672713
9,C2,hsa-miR-512-3p,1.473435655,0.890484512,0.945003141,0.869007667,0.64153315,0.650212764
9,D2,hsa-miR-512-5p,1.478600948,0.928419192,0.947548873,0.824789565,0.948115852,0.716827981
9,A3,hsa-miR-513a-3p,1.352912242,1.179944683,1.081150556,1.102392915,0.844947125,0.995349704
9,G2,hsa-miR-513a-3p,1.429752152,0.963560204,0.954843295,0.834551318,1.144580618,0.545278252
9,H2,hsa-miR-513a-5p,1.33107049,0.95331684,1.074982011,0.915969684,1.098502465,0.781964251
9,F2,hsa-miR-513a-5p,1.384494374,0.75070456,0.942898007,0.934648902,1.015896959,0.589151611
9,B3,hsa-miR-513b,0.88355965,1.01355162,1.065876146,1.307600912,0.77612318,1.047997694
9,C3,hsa-miR-513c,1.390249881,0.819810339,0.95880882,0.957285677,0.681537313,0.599799533
9,F3,hsa-miR-514,1.282270749,1.072953172,0.93202973,0.906471749,1.087024858,0.694611933
9,D3,hsa-miR-514,1.321182641,0.83510181,1.121588407,0.91755268,0.863085151,0.822682648
9,E3,hsa-miR-514,1.465859908,0.799078633,1.090060555,0.924570606,0.940538281,0.616527274
9,B4,hsa-miR-515-3p,0.878197599,0.9243022,0.94275109,1.101812456,0.944182632,1.0366926
9,H3,hsa-miR-515-3p,1.438065819,0.900188749,1.144206259,0.98899821,1.03252695,0.755114446
9,A4,hsa-miR-515-5p,0.938754403,1.166466573,1.167362534,0.965922987,1.11400149,1.046847543
9,G3,hsa-miR-515-5p,1.302981135,0.992966902,1.002967371,1.034271672,1.148392526,0.673611896
9,F4,hsa-miR-516a-3p,1.223829206,0.8083417,1.051531973,0.935282173,0.855586941,0.766616815
9,D4,hsa-miR-516a-3p,1.301406943,1.222486382,1.230026578,0.948315389,0.771976146,0.622442749
9,E4,hsa-miR-516a-5p,1.408353053,0.817555819,0.988378383,0.966361435,1.12883022,0.65504379
9,C4,hsa-miR-516a-5p,0.935261718,0.98002793,1.013933545,1.108988654,0.78198767,0.632992085
9,G4,hsa-miR-516b,1.400924867,1.031146641,1.020591646,0.809909447,1.027248949,0.719358498
9,A5,hsa-miR-516b,1.676357788,1.178523309,1.053783942,0.887803137,1.134443407,0.799579323
9,H4,hsa-miR-516b*,1.485291215,0.972186165,1.146213414,1.031686116,1.091171883,0.664672923
9,B5,hsa-miR-516b*,1.416961823,1.005072657,0.952003872,1.153628933,0.798910844,0.642424045
9,G5,hsa-miR-517*,1.411599843,1.158085671,1.047223819,0.939028548,1.116179696,0.608015524
9,C5,hsa-miR-517*,1.555588398,1.074080468,0.941918904,1.137640806,0.784459112,0.650837208
9,E5,hsa-miR-517*,1.496654831,0.954444146,0.901383085,0.961137599,0.807623844,0.595658653
9,D5,hsa-miR-517a,1.489669462,0.905432956,1.096082183,1.004828065,1.147303432,0.623987356
9,F5,hsa-miR-517b,1.414600503,0.83554298,1.012856544,0.973801538,1.112493465,0.659151792
9,H5,hsa-miR-517c,1.420749691,0.986595471,1.063575229,0.977178548,1.037679334,0.670095467
9,B6,hsa-miR-518a-3p,1.368113027,1.098880147,1.076108031,1.355723748,0.940370723,0.633287844
9,D6,hsa-miR-518a-3p,1.492227458,1.315558624,1.235264886,1.056961171,1.188229201,0.790048777
9,C6,hsa-miR-518a-5p,1.045011801,1.23640558,1.183616047,0.999973594,1.02402346,0.615114084
9,A6,hsa-miR-518a-5p,1.653335289,1.135001385,1.013590834,1.07637913,0.938569514,0.752583935
9,E6,hsa-miR-518b,1.15933689,1.044134643,0.936190957,0.940400461,1.156225792,0.633813654
9,G6,hsa-miR-518c,1.533894197,1.328595656,1.047664416,1.117009128,1.177714993,0.62589347
9,F6,hsa-miR-518c*,1.474370415,1.033107082,1.034054614,1.032846936,0.868279407,0.695827895
9,A7,hsa-miR-518d-3p,1.211826086,1.408826904,1.198792489,1.358731481,0.769169517,0.885222692
9,H6,hsa-miR-518d-5p,1.407811974,1.034234377,1.153458959,1.141492729,1.080699556,0.646400576
9,C7,hsa-miR-518e,1.657615111,1.253510493,1.063771012,1.021502186,0.662770987,0.600062407
9,B7,hsa-miR-518e*,1.456562355,1.159654055,1.125260169,1.210510973,0.865766032,0.727015801
9,E7,hsa-miR-518f,1.454397876,1.215134736,1.063085672,1.155792388,1.108890978,0.635686946
9,D7,hsa-miR-518f*,1.540781152,0.950866291,1.151255938,0.96588661,0.709728734,0.731616728
9,G7,hsa-miR-519a,1.368752521,1.157644594,1.115762644,1.328707415,1.166027815,0.599076496
9,H7,hsa-miR-519a,1.574429337,1.159948062,0.989553352,1.06134073,1.133479929,0.74380925
9,F7,hsa-miR-519a*,1.491981481,0.952483705,1.056035992,1.013903899,1.166446816,0.70447111
9,B8,hsa-miR-519b-3p,1.432310148,1.040948917,1.278003726,1.250929965,0.856089624,0.713180087
9,A8,hsa-miR-519b-5p,1.615604133,1.237973882,1.538744866,1.27958203,1.166698049,0.808321124
9,D8,hsa-miR-519c-3p,1.495031431,0.893376149,1.106020306,0.950267751,1.101769835,0.735757602
9,C8,hsa-miR-519c-5p,1.613783893,1.461808078,0.91195761,0.965200604,0.970866028,0.701184738
9,E8,hsa-miR-519d,1.410566658,0.946357241,1.14112194,0.99564676,0.807079297,0.652447516
9,G8,hsa-miR-519e,1.192985076,1.080942017,1.140142837,1.041078504,1.100261801,0.638874738
9,F8,hsa-miR-519e*,1.311196377,0.883377915,1.214703291,0.922459963,1.052591879,0.752583935
9,A9,hsa-miR-520a-3p,1.600501784,1.292915506,1.255337007,1.443263038,0.946151399,1.065218469
9,H8,hsa-miR-520a-5p,1.365702571,1.120984218,1.188119996,1.02245201,1.057241588,0.840199134
9,B9,hsa-miR-520b,1.018349067,0.999485423,1.074639381,1.3264385,0.700848247,0.82015213
9,D9,hsa-miR-520c-3p,1.50388634,0.93993678,1.288627281,0.981822001,0.707508665,0.620602391
9,C9,hsa-miR-520c-5p,1.174881975,1.270174247,1.111405541,1.168983963,0.70457642,0.723827954
9,F9,hsa-miR-520d-3p,1.267758758,0.904844788,1.136275291,1.037068223,1.12070371,0.792184949
9,E9,hsa-miR-520d-5p,1.320543147,1.017227443,1.246818596,1.362636127,0.857388219,0.855349397
9,G9,hsa-miR-520e,1.37736129,1.366334307,0.979468302,1.092103526,1.069515115,0.617283134
9,H9,hsa-miR-520f,1.592040566,1.194500998,1.214801188,0.913225857,1.117687721,0.752945396
9,A10,hsa-miR-520g,1.369933104,1.602323197,1.205058849,1.406643223,0.885830952,0.975138461
9,B10,hsa-miR-520h,1.216745401,1.013012482,1.303020403,1.240218399,0.765860283,0.989039883
9,C10,hsa-miR-521,1.167699765,1.458818462,1.003310082,1.147666378,0.838831263,0.686625986
9,D10,hsa-miR-521,1.448691505,1.003553386,1.306251556,1.048887885,0.748183061,0.696649512
9,F10,hsa-miR-522,1.477223524,0.990026245,1.131820292,1.121810864,0.797151517,0.841250802
9,E10,hsa-miR-522*,1.479732395,0.949886065,1.15678801,1.160119222,0.889559116,0.694546225
9,H10,hsa-miR-523,1.573248754,1.18293438,1.173384162,0.807534985,1.01916432,0.664278522
9,G10,hsa-miR-523*,1.472845287,1.19842188,1.088885658,0.994380393,1.172436852,0.6052549
9,B11,hsa-miR-524-3p,1.056719809,0.983507724,1.343801036,1.287444233,0.818179915,1.010500015
9,A11,hsa-miR-524-5p,1.261216042,1.549096964,1.278689148,1.555022012,1.193590946,0.78170137
9,D11,hsa-miR-525-3p,1.563606799,1.07359036,1.228460021,1.028625659,0.768960087,0.609560123
9,C11,hsa-miR-525-5p,1.066263267,1.521601688,1.162173164,1.103764829,0.79639753,0.684687042
9,F11,hsa-miR-526a,1.575364107,0.960717516,1.008450422,0.914967135,1.063399323,0.768785811
9,E11,hsa-miR-526a,1.628394299,1.316783908,1.234481577,0.927683798,1.0177401,0.720673047
9,G11,hsa-miR-526b,1.529269984,1.300757271,1.024606038,0.885101428,1.089789544,0.591912173
9,H11,hsa-miR-526b*,1.611029209,1.563996378,1.261946078,0.890272529,1.032903948,0.69273869
10,A2,ath-miR416,0.990060855,1.055359082,0.971591584,0.892744021,1.023433296,1.076159898
10,B2,cel-miR-243,1.009939145,0.944640918,1.028408416,1.107255979,0.976566704,0.923840102
10,C2,hsa-miR-527,1.031993291,1.018956016,0.818299535,1.06401768,1.000134705,1.033152445
10,E2,hsa-miR-532-3p,0.930162071,0.893054193,0.621140388,0.665227002,0.698015795,1.066194182
10,D2,hsa-miR-532-5p,0.935271739,0.897486727,0.696896102,0.87522794,0.868782538,1.014372703
10,F2,hsa-miR-539,0.907844199,1.01928613,0.775606012,0.73985028,0.633237597,0.890665451
10,H2,hsa-miR-541,1.002521906,1.120384833,0.798106074,0.768451897,0.713458451,0.941556876
10,G2,hsa-miR-541*,0.937282659,0.98076112,0.69175667,0.746712782,0.697028192,1.005159969
10,B3,hsa-miR-542-3p,1.013334647,1.135427034,1.069483216,1.035704059,0.862677289,1.105702558
10,A3,hsa-miR-542-5p,0.943018657,0.950393782,0.835336492,0.758662072,0.821332387,0.860635583
10,C3,hsa-miR-543,0.947535016,1.049747759,0.705434824,0.87647566,0.76239002,0.909223769
10,D3,hsa-miR-544,0.897163273,0.95954166,0.658654008,0.887465216,0.721673558,0.879991104
10,F3,hsa-miR-545,0.888987788,0.920356485,0.8091943,0.846866329,0.686568531,1.058398843
10,E3,hsa-miR-545*,0.884141845,1.031169003,0.658330281,0.694596402,0.646300923,0.850138378
10,G3,hsa-miR-548a-3p,0.967116653,0.971235951,0.715875525,0.810682407,0.837807536,1.041124996
10,B4,hsa-miR-548a-3p,0.957853236,1.119017335,0.789405524,1.108839677,0.854596896,0.860325518
10,H3,hsa-miR-548a-3p,0.979610731,1.057481026,0.860831222,0.844514838,0.818638899,1.020307791
10,A4,hsa-miR-548a-5p,0.971731896,1.039232311,0.875440095,0.822926834,0.942539051,1.002015248
10,D4,hsa-miR-548b-3p,0.935996959,0.960154711,0.732872011,0.894423698,0.87825465,0.908780852
10,C4,hsa-miR-548b-5p,0.968138626,1.09765647,0.700052606,0.847826128,0.765128389,0.931325446
10,F4,hsa-miR-548c-3p,0.906064081,0.981043984,0.858403138,0.719406867,0.943885825,0.918657935
10,E4,hsa-miR-548c-5p,0.878900266,0.931579203,0.639836492,0.776082183,0.757856013,0.888760919
10,H4,hsa-miR-548d-3p,0.963754178,1.000188614,0.810651132,0.799452911,0.899622898,0.91706346
10,B5,hsa-miR-548d-3p,0.98528077,1.198707986,0.986402827,0.87858721,0.975354634,1.083822375
10,G4,hsa-miR-548d-5p,0.931645538,0.970009922,0.734693041,0.794798004,0.890465068,0.999667799
10,A5,hsa-miR-548d-5p,0.941733059,1.152874042,0.849257432,0.756371921,0.732851484,0.963038422
10,C5,hsa-miR-548e,0.92857972,0.959918878,0.748209296,0.934830644,0.859220656,0.947004765
10,F5,hsa-miR-548f,0.914602176,0.928514157,0.932216393,0.843219137,0.884719,1.185117955
10,E5,hsa-miR-548f,0.871680795,0.987692763,0.736271293,0.764516784,0.779314093,0.943505697
10,D5,hsa-miR-548f,0.863439351,1.238836326,0.782121319,0.724397759,0.849120166,0.990897983
10,G5,hsa-miR-548f,0.959600429,1.18012923,0.74432438,0.801180568,0.851723831,0.921094017
10,H5,hsa-miR-548f,1.103660837,0.999858573,0.812107956,0.791006852,0.891407799,0.960469479
10,A6,hsa-miR-548g,1.091100903,1.155231819,0.880862791,1.021259253,0.958340807,1.074078153
10,C6,hsa-miR-548h,1.103529021,0.961946541,0.683865481,0.912755553,0.90918478,0.94005091
10,D6,hsa-miR-548h,0.991808048,0.985240768,0.899235152,0.832133601,0.835518021,0.93345141
10,B6,hsa-miR-548h,1.090771218,1.10850196,0.883209863,0.871964714,0.852262509,1.050736357
10,E6,hsa-miR-548h,1.032125106,0.999717104,0.737809074,0.792926385,0.757047925,0.865153348
10,A7,hsa-miR-548i,1.075903713,1.104446644,0.854275436,1.090411777,1.058942367,1.022168103
10,H6,hsa-miR-548i,1.173350491,0.971424524,0.862814095,1.118437486,0.782097335,0.923928673
10,G6,hsa-miR-548i,1.167548528,1.03890227,0.861154957,0.784672277,0.876997637,1.054678351
10,F6,hsa-miR-548i,1.088463647,1.129249764,0.760956661,0.801228558,0.779538481,0.952806993
10,B7,hsa-miR-548j,1.031993291,1.133776599,0.901218088,0.822487811,1.050547683,1.012645305
10,C7,hsa-miR-548k,1.107023407,1.097279242,0.769535853,0.881994471,1.119725245,1.004761333
10,D7,hsa-miR-548l,1.062816333,1.013721922,0.795435204,0.978980753,0.93854373,0.974111405
10,E7,hsa-miR-548m,0.912789126,0.933229637,0.810489233,0.812074088,0.916726557,0.823740431
10,F7,hsa-miR-548n,1.067035939,1.044230728,0.733964629,0.850129628,0.844541216,1.145299514
10,G7,hsa-miR-548o,1.046564144,0.949780731,0.82481485,0.793118336,0.959103952,1.02203518
10,H7,hsa-miR-548p,1.018279574,1.001650403,0.80822304,0.883434133,1.018719712,0.872771544
10,A8,hsa-miR-549,1.020686029,1.221106308,0.819432632,1.090795669,1.071916002,1.031380774
10,B8,hsa-miR-550a,0.865549154,1.184750346,0.838776252,1.077454697,0.962470832,1.025534248
10,D8,hsa-miR-550a,0.914206635,1.135144097,0.808830094,0.94476443,0.897153877,0.92614327
10,C8,hsa-miR-550a*,0.879526603,1.329278112,0.601230192,0.699683265,1.074429904,1.06185363
10,E8,hsa-miR-550a*,0.962864116,1.031357576,0.802355196,0.776082183,0.830624922,0.941379663
10,F8,hsa-miR-551a,0.929535735,0.981798504,0.762494434,0.830501988,0.788786143,0.970612337
10,H8,hsa-miR-551b,1.05651985,1.005705718,0.859657654,0.911699773,0.816349455,0.987576119
10,G8,hsa-miR-551b*,1.039509515,0.954826253,0.82817366,0.768163976,0.806024437,1.014505555
10,A9,hsa-miR-552,1.049135441,1.142122917,0.928655276,1.139456807,1.089692974,1.129177277
10,B9,hsa-miR-553,0.99866491,1.235912749,0.864513767,0.847682168,1.027428616,1.066858594
10,C9,hsa-miR-554,1.102375239,1.191399052,0.627251018,0.778913535,0.886873801,1.014461274
10,D9,hsa-miR-555,1.036048054,1.005328417,0.756869375,0.954170289,0.745690413,0.822057323
10,F9,hsa-miR-556-3p,0.991544329,1.053991648,0.796770671,1.018667841,0.750044896,0.910641102
10,E9,hsa-miR-556-5p,1.039839098,1.023058445,0.838776252,0.777473864,0.791524512,0.784940748
10,G9,hsa-miR-557,1.103858706,1.160371631,0.943790191,0.736155099,0.738507799,0.895670485
10,H9,hsa-miR-558,1.043069758,1.037723418,0.888389774,0.931471374,0.796148334,0.911482656
10,A10,hsa-miR-559,0.96009495,1.262790645,0.80810162,1.259621876,1.034386755,1.049806241
10,B10,hsa-miR-561,0.870164301,1.231998829,0.881631674,0.878971102,1.002962827,0.967113269
10,C10,hsa-miR-562,0.85503307,1.145470817,0.631742926,0.781217026,0.850017946,1.092149273
10,D10,hsa-miR-563,0.772585664,1.098316626,0.824774371,1.012477217,0.853384826,0.78560516
10,E10,hsa-miR-564,0.898844609,1.109539343,0.802476616,0.84926579,0.737654892,0.887963647
10,F10,hsa-miR-566,0.914931855,1.213938842,0.82837603,0.800172779,0.738328213,0.854257568
10,G10,hsa-miR-567,1.010268829,1.174282085,0.851483146,0.797917269,0.723424306,0.973092638
10,H10,hsa-miR-568,0.988214779,1.024143006,0.884464388,0.917362544,0.702864093,0.890222533
10,A11,hsa-miR-569,1.012675385,1.013391807,0.897009438,1.270323446,1.060468658,0.974244258
10,B11,hsa-miR-570,0.955018213,1.327250523,0.82408643,1.067760852,0.905862781,0.934913086
10,C11,hsa-miR-571,0.906097006,1.116470986,0.751568107,0.75280736,0.746408677,0.816255087
10,D11,hsa-miR-572,0.792464048,1.181119436,0.836429118,0.713888131,0.713817552,0.669028905
10,E11,hsa-miR-573,0.923338141,1.088131301,0.747278514,0.824935263,0.66331475,0.654545425
10,G11,hsa-miR-574-3p,0.835121754,1.233602086,0.943385506,0.850081639,0.709732479,0.88517328
10,F11,hsa-miR-574-5p,0.798628621,1.139859504,0.857108142,1.008638075,0.671440095,0.736131067
10,H11,hsa-miR-575,1.100133519,1.18611778,0.930273935,0.870525043,0.676063917,0.77723398
11,A2,ath-miR416,0.988026559,0.916528025,1.025915157,,1.005851903,1.050180093
11,B2,cel-miR-243,1.011973441,1.083471975,0.974084843,,0.994148097,0.949819907
11,D2,hsa-miR-576-3p,0.789659649,1.093120918,0.981683846,,0.777898753,0.940504254
11,C2,hsa-miR-576-5p,0.986691765,0.959823657,0.933469587,,0.891126811,1.100608575
11,E2,hsa-miR-577,0.704510664,0.810056572,1.196394446,,0.91412629,1.11427146
11,F2,hsa-miR-578,0.856671773,0.905839289,0.972460293,,0.932090395,0.910073235
11,G2,hsa-miR-579,0.662740932,0.773415449,0.979325521,,0.903987482,0.862315203
11,H2,hsa-miR-580,0.707768976,0.874313752,1.197757018,,1.009118148,1.255123539
11,A3,hsa-miR-581,1.025163901,0.979579098,0.934570181,,1.066752836,1.031052023
11,C3,hsa-miR-582-3p,0.793232029,0.760106505,0.968477345,,0.959648927,0.863433029
11,B3,hsa-miR-582-5p,0.93954382,1.014515075,1.012603899,,1.050830146,1.050490618
11,D3,hsa-miR-583,0.75888195,1.132798173,0.947619462,,0.732240075,0.77549368
11,E3,hsa-miR-584,0.798885082,0.805232105,0.969263425,,0.738704393,0.885666346
